id,scrip,date,instrument_token,tradingsymbol,strike,option_type,expiry,open,high,low,close,volume,oi,spot_close
83402,LICI,2026-08-17,31174914,LICI26SEP490CE,490,CE,2026-09-29,10.5,10.5,10.5,10.5,0,0,410
83403,LICI,2026-08-17,31175170,LICI26SEP490PE,490,PE,2026-09-29,61.3,61.3,61.3,61.3,0,0,410
83404,LICI,2026-08-17,31175426,LICI26SEP500CE,500,CE,2026-09-29,1.25,1.25,1.25,1.25,0,252000,410
83405,LICI,2026-08-18,31148546,LICI26SEP330CE,330,CE,2026-09-29,107.65,107.65,107.65,107.65,0,0,410
83406,LICI,2026-08-18,31148802,LICI26SEP330PE,330,PE,2026-09-29,1,1,1,1,0,2800,410
83407,LICI,2026-08-18,22955778,LICI26SEP335CE,335,CE,2026-09-29,96.1,96.1,96.1,96.1,0,0,410
83408,LICI,2026-08-18,22956034,LICI26SEP335PE,335,PE,2026-09-29,0.5,0.5,0.5,0.5,0,0,410
83409,LICI,2026-08-18,31149058,LICI26SEP340CE,340,CE,2026-09-29,98.35,98.35,98.35,98.35,0,0,410
83410,LICI,2026-08-18,31150338,LICI26SEP340PE,340,PE,2026-09-29,1.45,1.45,1.45,1.45,0,0,410
83411,LICI,2026-08-18,22966274,LICI26SEP345CE,345,CE,2026-09-29,86.6,86.6,86.6,86.6,0,0,410
83412,LICI,2026-08-18,22966530,LICI26SEP345PE,345,PE,2026-09-29,0.85,0.85,0.85,0.85,0,0,410
83413,LICI,2026-08-18,31150594,LICI26SEP350CE,350,CE,2026-09-29,60,60,60,60,0,1400,410
83414,LICI,2026-08-18,31150850,LICI26SEP350PE,350,PE,2026-09-29,0.9,0.9,0.9,0.9,0,47600,410
83415,LICI,2026-08-18,22966786,LICI26SEP355CE,355,CE,2026-09-29,77.3,77.3,77.3,77.3,0,0,410
83416,LICI,2026-08-18,22967298,LICI26SEP355PE,355,PE,2026-09-29,1.45,1.45,1.45,1.45,0,0,410
83417,LICI,2026-08-18,31151106,LICI26SEP360CE,360,CE,2026-09-29,54.2,54.2,54.2,54.2,0,14000,410
83418,LICI,2026-08-18,31151362,LICI26SEP360PE,360,PE,2026-09-29,0.95,0.95,0.95,0.95,0,105000,410
83419,LICI,2026-08-18,22967554,LICI26SEP365CE,365,CE,2026-09-29,68.3,68.3,68.3,68.3,0,0,410
83420,LICI,2026-08-18,22967810,LICI26SEP365PE,365,PE,2026-09-29,2.35,2.35,2.35,2.35,0,0,410
83421,LICI,2026-08-18,31151618,LICI26SEP370CE,370,CE,2026-09-29,50.9,50.9,50.9,50.9,0,1400,410
83422,LICI,2026-08-18,31151874,LICI26SEP370PE,370,PE,2026-09-29,1,1,1,1,1400,145600,410
83423,LICI,2026-08-18,22968066,LICI26SEP375CE,375,CE,2026-09-29,59.7,59.7,59.7,59.7,0,0,410
83424,LICI,2026-08-18,22968322,LICI26SEP375PE,375,PE,2026-09-29,1.45,1.45,1.45,1.45,0,77000,410
83425,LICI,2026-08-18,31152130,LICI26SEP380CE,380,CE,2026-09-29,40.95,40.95,40.95,40.95,0,54600,410
83426,LICI,2026-08-18,31152386,LICI26SEP380PE,380,PE,2026-09-29,2.95,2.95,2.95,2.95,0,358400,410
83427,LICI,2026-08-18,22982402,LICI26SEP385CE,385,CE,2026-09-29,51.55,51.55,51.55,51.55,0,0,410
83428,LICI,2026-08-18,22982658,LICI26SEP385PE,385,PE,2026-09-29,5.4,5.4,5.4,5.4,0,0,410
83429,LICI,2026-08-18,31154434,LICI26SEP390CE,390,CE,2026-09-29,31,31,31,31,0,277200,410
83430,LICI,2026-08-18,31154690,LICI26SEP390PE,390,PE,2026-09-29,3.2,3.2,3.2,3.2,0,247800,410
83431,LICI,2026-08-18,22985218,LICI26SEP395CE,395,CE,2026-09-29,19.55,19.55,19.55,19.55,0,0,410
83432,LICI,2026-08-18,22985474,LICI26SEP395PE,395,PE,2026-09-29,5.6,5.6,5.6,5.6,0,18200,410
83433,LICI,2026-08-18,31155970,LICI26SEP400CE,400,CE,2026-09-29,20.65,20.65,20.65,20.65,1400,302400,410
83434,LICI,2026-08-18,31156226,LICI26SEP400PE,400,PE,2026-09-29,6,6,6,6,0,260400,410
83435,LICI,2026-08-18,22985730,LICI26SEP405CE,405,CE,2026-09-29,17.4,17.4,17.4,17.4,0,7000,410
83436,LICI,2026-08-18,22985986,LICI26SEP405PE,405,PE,2026-09-29,10.7,10.7,10.7,10.7,0,0,410
83437,LICI,2026-08-18,31162882,LICI26SEP410CE,410,CE,2026-09-29,15.45,15.45,15.45,15.45,1400,611800,410
83438,LICI,2026-08-18,31164930,LICI26SEP410PE,410,PE,2026-09-29,9.15,9.15,9,9,2800,582400,410
83439,LICI,2026-08-18,22986242,LICI26SEP415CE,415,CE,2026-09-29,11.6,11.6,11.45,11.55,2800,128800,410
83440,LICI,2026-08-18,22986498,LICI26SEP415PE,415,PE,2026-09-29,11,11,11,11,0,8400,410
83441,LICI,2026-08-18,31165186,LICI26SEP420CE,420,CE,2026-09-29,10.55,10.55,8.25,10,11200,401800,410
83442,LICI,2026-08-18,31165442,LICI26SEP420PE,420,PE,2026-09-29,16.9,16.9,16.9,16.9,5600,102200,410
83443,LICI,2026-08-18,22986754,LICI26SEP425CE,425,CE,2026-09-29,19.85,19.85,19.85,19.85,0,22400,410
83444,LICI,2026-08-18,22987010,LICI26SEP425PE,425,PE,2026-09-29,35.5,35.5,35.5,35.5,0,2800,410
83445,LICI,2026-08-18,31165698,LICI26SEP430CE,430,CE,2026-09-29,9,9,9,9,0,84000,410
83446,LICI,2026-08-18,31165954,LICI26SEP430PE,430,PE,2026-09-29,18.95,18.95,18.95,18.95,0,7000,410
83447,LICI,2026-08-18,22987266,LICI26SEP435CE,435,CE,2026-09-29,7.3,7.3,7.3,7.3,0,16800,410
83448,LICI,2026-08-18,22987522,LICI26SEP435PE,435,PE,2026-09-29,27.15,27.15,27.15,27.15,0,5600,410
83449,LICI,2026-08-18,31166210,LICI26SEP440CE,440,CE,2026-09-29,4,4,4,4,2800,253400,410
83450,LICI,2026-08-18,31166466,LICI26SEP440PE,440,PE,2026-09-29,29,29,29,29,0,12600,410
83451,LICI,2026-08-18,22987778,LICI26SEP445CE,445,CE,2026-09-29,4.5,4.5,4.5,4.5,0,19600,410
83452,LICI,2026-08-18,22988034,LICI26SEP445PE,445,PE,2026-09-29,31.75,31.75,31.75,31.75,0,4200,410
83453,LICI,2026-08-18,31166722,LICI26SEP450CE,450,CE,2026-09-29,5,5,5,5,0,543200,410
83454,LICI,2026-08-18,31166978,LICI26SEP450PE,450,PE,2026-09-29,58.9,58.9,58.9,58.9,0,4200,410
83455,LICI,2026-08-18,22999298,LICI26SEP455CE,455,CE,2026-09-29,12.95,12.95,12.95,12.95,0,0,410
83456,LICI,2026-08-18,22999554,LICI26SEP455PE,455,PE,2026-09-29,36.05,36.05,36.05,36.05,0,0,410
83457,LICI,2026-08-18,31167234,LICI26SEP460CE,460,CE,2026-09-29,1.55,5.3,0.65,0.65,9800,86800,410
83458,LICI,2026-08-18,31167490,LICI26SEP460PE,460,PE,2026-09-29,52,52,52,52,0,1400,410
83459,LICI,2026-08-18,23000322,LICI26SEP465CE,465,CE,2026-09-29,10.05,10.05,10.05,10.05,0,0,410
83460,LICI,2026-08-18,23000578,LICI26SEP465PE,465,PE,2026-09-29,43.05,43.05,43.05,43.05,0,0,410
83461,LICI,2026-08-18,31171842,LICI26SEP470CE,470,CE,2026-09-29,0.6,0.6,0.6,0.6,0,197400,410
83462,LICI,2026-08-18,31172098,LICI26SEP470PE,470,PE,2026-09-29,46.7,46.7,46.7,46.7,0,0,410
83463,LICI,2026-08-18,31174402,LICI26SEP480CE,480,CE,2026-09-29,1.45,1.45,1.45,1.45,0,4200,410
83464,LICI,2026-08-18,31174658,LICI26SEP480PE,480,PE,2026-09-29,67.1,67.1,67.1,67.1,0,1400,410
83465,LICI,2026-08-18,31174914,LICI26SEP490CE,490,CE,2026-09-29,10.5,10.5,10.5,10.5,0,0,410
83466,LICI,2026-08-18,31175170,LICI26SEP490PE,490,PE,2026-09-29,61.3,61.3,61.3,61.3,0,0,410
83467,LICI,2026-08-18,31175426,LICI26SEP500CE,500,CE,2026-09-29,1.25,1.25,1.25,1.25,0,252000,410
83468,LICI,2026-08-19,31152386,LICI26SEP380PE,380,PE,2026-09-29,3,3,3,3,0,357000,413
83469,LICI,2026-08-19,31154690,LICI26SEP390PE,390,PE,2026-09-29,3.2,3.2,3.2,3.2,0,246400,413
83470,LICI,2026-08-19,31156226,LICI26SEP400PE,400,PE,2026-09-29,6,6,6,6,0,260400,413
83471,LICI,2026-08-19,31165186,LICI26SEP420CE,420,CE,2026-09-29,10.1,13,10.1,13,4200,400400,413
83472,LICI,2026-08-19,22986754,LICI26SEP425CE,425,CE,2026-09-29,9,10,9,10,2800,25200,413
83473,LICI,2026-08-19,31165698,LICI26SEP430CE,430,CE,2026-09-29,7,9.8,7,9.8,2800,82600,413
83474,LICI,2026-08-19,31166722,LICI26SEP450CE,450,CE,2026-09-29,4,4,4,4,0,541800,413
83475,LICI,2026-08-03,23013890,LICI26OCT360CE,360,CE,2026-10-27,76,76,76,76,0,0,428.5
83476,LICI,2026-08-03,23014146,LICI26OCT360PE,360,PE,2026-10-27,3.45,3.45,3.45,3.45,0,0,428.5
83477,LICI,2026-08-03,23014914,LICI26OCT380CE,380,CE,2026-10-27,59.7,59.7,59.7,59.7,0,0,428.5
83478,LICI,2026-08-03,23015170,LICI26OCT380PE,380,PE,2026-10-27,6.85,6.85,6.85,6.85,0,1400,428.5
83479,LICI,2026-08-03,23015938,LICI26OCT390CE,390,CE,2026-10-27,52.3,52.3,52.3,52.3,0,0,428.5
83480,LICI,2026-08-03,23016194,LICI26OCT390PE,390,PE,2026-10-27,9.3,9.3,9.3,9.3,0,0,428.5
83481,LICI,2026-08-03,23019778,LICI26OCT400CE,400,CE,2026-10-27,45.4,45.4,45.4,45.4,0,0,428.5
83482,LICI,2026-08-03,23020034,LICI26OCT400PE,400,PE,2026-10-27,12.2,12.2,12.2,12.2,0,0,428.5
83483,LICI,2026-08-03,23020290,LICI26OCT410CE,410,CE,2026-10-27,39.05,39.05,39.05,39.05,0,0,428.5
83484,LICI,2026-08-03,23020546,LICI26OCT410PE,410,PE,2026-10-27,15.15,15.15,15.15,15.15,0,1400,428.5
83485,LICI,2026-08-03,23021058,LICI26OCT420CE,420,CE,2026-10-27,33.35,33.35,33.35,33.35,0,0,428.5
83486,LICI,2026-08-03,23021314,LICI26OCT420PE,420,PE,2026-10-27,19.9,19.9,19.9,19.9,0,0,428.5
83487,LICI,2026-08-03,23021570,LICI26OCT430CE,430,CE,2026-10-27,28.2,28.2,28.2,28.2,0,0,428.5
83488,LICI,2026-08-03,23021826,LICI26OCT430PE,430,PE,2026-10-27,24.6,24.6,24.6,24.6,0,0,428.5
83489,LICI,2026-08-03,23022082,LICI26OCT440CE,440,CE,2026-10-27,23.65,23.65,23.65,23.65,0,0,428.5
83490,LICI,2026-08-03,23022338,LICI26OCT440PE,440,PE,2026-10-27,29.9,29.9,29.9,29.9,0,0,428.5
83491,LICI,2026-08-03,23022594,LICI26OCT450CE,450,CE,2026-10-27,19.7,19.7,19.7,19.7,0,0,428.5
83492,LICI,2026-08-03,23022850,LICI26OCT450PE,450,PE,2026-10-27,35.75,35.75,35.75,35.75,0,0,428.5
83493,LICI,2026-08-03,23023106,LICI26OCT460CE,460,CE,2026-10-27,16.25,16.25,16.25,16.25,0,0,428.5
83494,LICI,2026-08-03,23023362,LICI26OCT460PE,460,PE,2026-10-27,42.2,42.2,42.2,42.2,0,0,428.5
83495,LICI,2026-08-03,23024130,LICI26OCT480CE,480,CE,2026-10-27,10.8,10.8,10.8,10.8,0,0,428.5
83496,LICI,2026-08-03,23024386,LICI26OCT480PE,480,PE,2026-10-27,56.45,56.45,56.45,56.45,0,0,428.5
83497,LICI,2026-08-04,23011330,LICI26OCT330CE,330,CE,2026-10-27,103.05,103.05,103.05,103.05,0,0,391.3
83498,LICI,2026-08-04,23011586,LICI26OCT330PE,330,PE,2026-10-27,0.95,0.95,0.95,0.95,0,0,391.3
83499,LICI,2026-08-04,23011842,LICI26OCT340CE,340,CE,2026-10-27,93.75,93.75,93.75,93.75,0,0,391.3
83500,LICI,2026-08-04,23012098,LICI26OCT340PE,340,PE,2026-10-27,1.5,1.5,1.5,1.5,0,0,391.3
83501,LICI,2026-08-04,23012354,LICI26OCT350CE,350,CE,2026-10-27,84.7,84.7,84.7,84.7,0,0,391.3
83502,LICI,2026-08-04,23012610,LICI26OCT350PE,350,PE,2026-10-27,2.3,2.3,2.3,2.3,0,0,391.3
83503,LICI,2026-08-04,23013890,LICI26OCT360CE,360,CE,2026-10-27,76,76,76,76,0,0,391.3
83504,LICI,2026-08-04,23014146,LICI26OCT360PE,360,PE,2026-10-27,6,6,5,5,5600,4200,391.3
83505,LICI,2026-08-04,23014402,LICI26OCT370CE,370,CE,2026-10-27,67.65,67.65,67.65,67.65,0,0,391.3
83506,LICI,2026-08-04,23014658,LICI26OCT370PE,370,PE,2026-10-27,4.9,4.9,4.9,4.9,0,0,391.3
83507,LICI,2026-08-04,23014914,LICI26OCT380CE,380,CE,2026-10-27,59.7,59.7,59.7,59.7,0,0,391.3
83508,LICI,2026-08-04,23015170,LICI26OCT380PE,380,PE,2026-10-27,10,11,10,11,4200,5600,391.3
83509,LICI,2026-08-04,23015938,LICI26OCT390CE,390,CE,2026-10-27,52.3,52.3,52.3,52.3,0,0,391.3
83510,LICI,2026-08-04,23016194,LICI26OCT390PE,390,PE,2026-10-27,9.3,9.3,9.3,9.3,0,0,391.3
83511,LICI,2026-08-04,23019778,LICI26OCT400CE,400,CE,2026-10-27,45.4,45.4,45.4,45.4,0,0,391.3
83512,LICI,2026-08-04,23020034,LICI26OCT400PE,400,PE,2026-10-27,22.5,23.05,22.5,23,14000,14000,391.3
83513,LICI,2026-08-04,23020290,LICI26OCT410CE,410,CE,2026-10-27,39.05,39.05,39.05,39.05,0,0,391.3
83514,LICI,2026-08-04,23020546,LICI26OCT410PE,410,PE,2026-10-27,15.15,15.15,15.15,15.15,0,1400,391.3
83515,LICI,2026-08-04,23021058,LICI26OCT420CE,420,CE,2026-10-27,33.35,33.35,33.35,33.35,0,0,391.3
83516,LICI,2026-08-04,23021314,LICI26OCT420PE,420,PE,2026-10-27,19.9,19.9,19.9,19.9,0,0,391.3
83517,LICI,2026-08-04,23021570,LICI26OCT430CE,430,CE,2026-10-27,28.2,28.2,28.2,28.2,0,0,391.3
83518,LICI,2026-08-04,23021826,LICI26OCT430PE,430,PE,2026-10-27,24.6,24.6,24.6,24.6,0,0,391.3
83519,LICI,2026-08-04,23022082,LICI26OCT440CE,440,CE,2026-10-27,23.65,23.65,23.65,23.65,0,0,391.3
83520,LICI,2026-08-04,23022338,LICI26OCT440PE,440,PE,2026-10-27,29.9,29.9,29.9,29.9,0,0,391.3
83521,LICI,2026-08-04,23022594,LICI26OCT450CE,450,CE,2026-10-27,19.7,19.7,19.7,19.7,0,0,391.3
83522,LICI,2026-08-04,23022850,LICI26OCT450PE,450,PE,2026-10-27,35.75,35.75,35.75,35.75,0,0,391.3
83523,LICI,2026-08-04,23023106,LICI26OCT460CE,460,CE,2026-10-27,16.25,16.25,16.25,16.25,0,0,391.3
83524,LICI,2026-08-04,23023362,LICI26OCT460PE,460,PE,2026-10-27,42.2,42.2,42.2,42.2,0,0,391.3
83525,LICI,2026-08-04,23023618,LICI26OCT470CE,470,CE,2026-10-27,13.3,13.3,13.3,13.3,0,0,391.3
83526,LICI,2026-08-04,23023874,LICI26OCT470PE,470,PE,2026-10-27,49.1,49.1,49.1,49.1,0,0,391.3
83527,LICI,2026-08-04,23024130,LICI26OCT480CE,480,CE,2026-10-27,10.8,10.8,10.8,10.8,0,0,391.3
83528,LICI,2026-08-04,23024386,LICI26OCT480PE,480,PE,2026-10-27,56.45,56.45,56.45,56.45,0,0,391.3
83529,LICI,2026-08-05,23011330,LICI26OCT330CE,330,CE,2026-10-27,103.05,103.05,103.05,103.05,0,0,393
83530,LICI,2026-08-05,23011586,LICI26OCT330PE,330,PE,2026-10-27,0.95,0.95,0.95,0.95,0,0,393
83531,LICI,2026-08-05,23011842,LICI26OCT340CE,340,CE,2026-10-27,93.75,93.75,93.75,93.75,0,0,393
83532,LICI,2026-08-05,23012098,LICI26OCT340PE,340,PE,2026-10-27,1.5,1.5,1.5,1.5,0,0,393
83533,LICI,2026-08-05,23012354,LICI26OCT350CE,350,CE,2026-10-27,84.7,84.7,84.7,84.7,0,0,393
83534,LICI,2026-08-05,23012610,LICI26OCT350PE,350,PE,2026-10-27,2.3,2.3,2.3,2.3,0,0,393
83535,LICI,2026-08-05,23013890,LICI26OCT360CE,360,CE,2026-10-27,76,76,76,76,0,0,393
83536,LICI,2026-08-05,23014146,LICI26OCT360PE,360,PE,2026-10-27,4,4,4,4,1400,2800,393
83537,LICI,2026-08-05,23014402,LICI26OCT370CE,370,CE,2026-10-27,67.65,67.65,67.65,67.65,0,0,393
83538,LICI,2026-08-05,23014658,LICI26OCT370PE,370,PE,2026-10-27,4.9,4.9,4.9,4.9,0,0,393
83539,LICI,2026-08-05,23014914,LICI26OCT380CE,380,CE,2026-10-27,59.7,59.7,59.7,59.7,0,0,393
83540,LICI,2026-08-05,23015170,LICI26OCT380PE,380,PE,2026-10-27,9,9,9,9,1400,4200,393
83541,LICI,2026-08-05,23015938,LICI26OCT390CE,390,CE,2026-10-27,52.3,52.3,52.3,52.3,0,0,393
83542,LICI,2026-08-05,23016194,LICI26OCT390PE,390,PE,2026-10-27,9.3,9.3,9.3,9.3,0,0,393
83543,LICI,2026-08-05,23019778,LICI26OCT400CE,400,CE,2026-10-27,45.4,45.4,45.4,45.4,0,0,393
83544,LICI,2026-08-05,23020034,LICI26OCT400PE,400,PE,2026-10-27,23,23,23,23,0,14000,393
83545,LICI,2026-08-05,23020290,LICI26OCT410CE,410,CE,2026-10-27,39.05,39.05,39.05,39.05,0,0,393
83546,LICI,2026-08-05,23020546,LICI26OCT410PE,410,PE,2026-10-27,15.15,15.15,15.15,15.15,0,1400,393
83547,LICI,2026-08-05,23021058,LICI26OCT420CE,420,CE,2026-10-27,33.35,33.35,33.35,33.35,0,0,393
83548,LICI,2026-08-05,23021314,LICI26OCT420PE,420,PE,2026-10-27,19.9,19.9,19.9,19.9,0,0,393
83549,LICI,2026-08-05,23021570,LICI26OCT430CE,430,CE,2026-10-27,28.2,28.2,28.2,28.2,0,0,393
83550,LICI,2026-08-05,23021826,LICI26OCT430PE,430,PE,2026-10-27,24.6,24.6,24.6,24.6,0,0,393
83551,LICI,2026-08-05,23022082,LICI26OCT440CE,440,CE,2026-10-27,23.65,23.65,23.65,23.65,0,0,393
83552,LICI,2026-08-05,23022338,LICI26OCT440PE,440,PE,2026-10-27,29.9,29.9,29.9,29.9,0,0,393
83553,LICI,2026-08-05,23022594,LICI26OCT450CE,450,CE,2026-10-27,19.7,19.7,19.7,19.7,0,0,393
83554,LICI,2026-08-05,23022850,LICI26OCT450PE,450,PE,2026-10-27,35.75,35.75,35.75,35.75,0,0,393
83555,LICI,2026-08-05,23023106,LICI26OCT460CE,460,CE,2026-10-27,16.25,16.25,16.25,16.25,0,0,393
83556,LICI,2026-08-05,23023362,LICI26OCT460PE,460,PE,2026-10-27,42.2,42.2,42.2,42.2,0,0,393
83557,LICI,2026-08-05,23023618,LICI26OCT470CE,470,CE,2026-10-27,13.3,13.3,13.3,13.3,0,0,393
83558,LICI,2026-08-05,23023874,LICI26OCT470PE,470,PE,2026-10-27,49.1,49.1,49.1,49.1,0,0,393
83559,LICI,2026-08-05,23024130,LICI26OCT480CE,480,CE,2026-10-27,10.8,10.8,10.8,10.8,0,0,393
83560,LICI,2026-08-05,23024386,LICI26OCT480PE,480,PE,2026-10-27,56.45,56.45,56.45,56.45,0,0,393
83561,LICI,2026-08-06,23011330,LICI26OCT330CE,330,CE,2026-10-27,103.05,103.05,103.05,103.05,0,0,387.55
83562,LICI,2026-08-06,23011586,LICI26OCT330PE,330,PE,2026-10-27,0.95,0.95,0.95,0.95,0,0,387.55
83563,LICI,2026-08-06,23011842,LICI26OCT340CE,340,CE,2026-10-27,93.75,93.75,93.75,93.75,0,0,387.55
83564,LICI,2026-08-06,23012098,LICI26OCT340PE,340,PE,2026-10-27,1.5,1.5,1.5,1.5,0,0,387.55
83565,LICI,2026-08-06,23012354,LICI26OCT350CE,350,CE,2026-10-27,84.7,84.7,84.7,84.7,0,0,387.55
83566,LICI,2026-08-06,23012610,LICI26OCT350PE,350,PE,2026-10-27,2.3,2.3,2.3,2.3,0,0,387.55
83567,LICI,2026-08-06,23013890,LICI26OCT360CE,360,CE,2026-10-27,76,76,76,76,0,0,387.55
83568,LICI,2026-08-06,23014146,LICI26OCT360PE,360,PE,2026-10-27,4,4,4,4,0,2800,387.55
83569,LICI,2026-08-06,23014402,LICI26OCT370CE,370,CE,2026-10-27,67.65,67.65,67.65,67.65,0,0,387.55
83570,LICI,2026-08-06,23014658,LICI26OCT370PE,370,PE,2026-10-27,4.9,4.9,4.9,4.9,0,0,387.55
83571,LICI,2026-08-06,23014914,LICI26OCT380CE,380,CE,2026-10-27,59.7,59.7,59.7,59.7,0,0,387.55
83572,LICI,2026-08-06,23015170,LICI26OCT380PE,380,PE,2026-10-27,9,9,9,9,0,4200,387.55
83573,LICI,2026-08-06,23015938,LICI26OCT390CE,390,CE,2026-10-27,52.3,52.3,52.3,52.3,0,0,387.55
83574,LICI,2026-08-06,23016194,LICI26OCT390PE,390,PE,2026-10-27,9.3,9.3,9.3,9.3,0,0,387.55
83575,LICI,2026-08-06,23019778,LICI26OCT400CE,400,CE,2026-10-27,45.4,45.4,45.4,45.4,0,0,387.55
83576,LICI,2026-08-06,23020034,LICI26OCT400PE,400,PE,2026-10-27,23,23,23,23,0,14000,387.55
83577,LICI,2026-08-06,23020290,LICI26OCT410CE,410,CE,2026-10-27,39.05,39.05,39.05,39.05,0,0,387.55
83578,LICI,2026-08-06,23020546,LICI26OCT410PE,410,PE,2026-10-27,15.15,15.15,15.15,15.15,0,1400,387.55
83579,LICI,2026-08-06,23021058,LICI26OCT420CE,420,CE,2026-10-27,33.35,33.35,33.35,33.35,0,0,387.55
83580,LICI,2026-08-06,23021314,LICI26OCT420PE,420,PE,2026-10-27,19.9,19.9,19.9,19.9,0,0,387.55
83581,LICI,2026-08-06,23021570,LICI26OCT430CE,430,CE,2026-10-27,28.2,28.2,28.2,28.2,0,0,387.55
83582,LICI,2026-08-06,23021826,LICI26OCT430PE,430,PE,2026-10-27,24.6,24.6,24.6,24.6,0,0,387.55
83583,LICI,2026-08-06,23022082,LICI26OCT440CE,440,CE,2026-10-27,23.65,23.65,23.65,23.65,0,0,387.55
83584,LICI,2026-08-06,23022338,LICI26OCT440PE,440,PE,2026-10-27,29.9,29.9,29.9,29.9,0,0,387.55
83585,LICI,2026-08-06,23022594,LICI26OCT450CE,450,CE,2026-10-27,19.7,19.7,19.7,19.7,0,0,387.55
83586,LICI,2026-08-06,23022850,LICI26OCT450PE,450,PE,2026-10-27,35.75,35.75,35.75,35.75,0,0,387.55
83587,LICI,2026-08-06,23023106,LICI26OCT460CE,460,CE,2026-10-27,16.25,16.25,16.25,16.25,0,0,387.55
83588,LICI,2026-08-06,23023362,LICI26OCT460PE,460,PE,2026-10-27,42.2,42.2,42.2,42.2,0,0,387.55
83589,LICI,2026-08-06,23023618,LICI26OCT470CE,470,CE,2026-10-27,13.3,13.3,13.3,13.3,0,0,387.55
83590,LICI,2026-08-06,23023874,LICI26OCT470PE,470,PE,2026-10-27,49.1,49.1,49.1,49.1,0,0,387.55
83591,LICI,2026-08-06,23024130,LICI26OCT480CE,480,CE,2026-10-27,10.8,10.8,10.8,10.8,0,0,387.55
83592,LICI,2026-08-06,23024386,LICI26OCT480PE,480,PE,2026-10-27,56.45,56.45,56.45,56.45,0,0,387.55
83593,LICI,2026-08-07,23010818,LICI26OCT320CE,320,CE,2026-10-27,112.5,112.5,112.5,112.5,0,0,394
83594,LICI,2026-08-07,23011074,LICI26OCT320PE,320,PE,2026-10-27,0.55,0.55,0.55,0.55,0,0,394
83595,LICI,2026-08-07,23011330,LICI26OCT330CE,330,CE,2026-10-27,103.05,103.05,103.05,103.05,0,0,394
83596,LICI,2026-08-07,23011586,LICI26OCT330PE,330,PE,2026-10-27,0.95,0.95,0.95,0.95,0,0,394
83597,LICI,2026-08-07,23011842,LICI26OCT340CE,340,CE,2026-10-27,93.75,93.75,93.75,93.75,0,0,394
83598,LICI,2026-08-07,23012098,LICI26OCT340PE,340,PE,2026-10-27,1.5,1.5,1.5,1.5,0,0,394
83599,LICI,2026-08-07,23012354,LICI26OCT350CE,350,CE,2026-10-27,84.7,84.7,84.7,84.7,0,0,394
83600,LICI,2026-08-07,23012610,LICI26OCT350PE,350,PE,2026-10-27,2.3,2.3,2.3,2.3,0,0,394
83601,LICI,2026-08-07,23013890,LICI26OCT360CE,360,CE,2026-10-27,76,76,76,76,0,0,394
83602,LICI,2026-08-07,23014146,LICI26OCT360PE,360,PE,2026-10-27,4,4,4,4,0,2800,394
83603,LICI,2026-08-07,23014402,LICI26OCT370CE,370,CE,2026-10-27,67.65,67.65,67.65,67.65,0,0,394
83604,LICI,2026-08-07,23014658,LICI26OCT370PE,370,PE,2026-10-27,4.9,4.9,4.9,4.9,0,0,394
83605,LICI,2026-08-07,23014914,LICI26OCT380CE,380,CE,2026-10-27,59.7,59.7,59.7,59.7,0,0,394
83606,LICI,2026-08-07,23015170,LICI26OCT380PE,380,PE,2026-10-27,9,9,9,9,0,4200,394
83607,LICI,2026-08-07,23015938,LICI26OCT390CE,390,CE,2026-10-27,52.3,52.3,52.3,52.3,0,0,394
83608,LICI,2026-08-07,23016194,LICI26OCT390PE,390,PE,2026-10-27,9.3,9.3,9.3,9.3,0,0,394
83609,LICI,2026-08-07,23019778,LICI26OCT400CE,400,CE,2026-10-27,45.4,45.4,45.4,45.4,0,0,394
83610,LICI,2026-08-07,23020034,LICI26OCT400PE,400,PE,2026-10-27,23,23,23,23,0,14000,394
83611,LICI,2026-08-07,23020290,LICI26OCT410CE,410,CE,2026-10-27,39.05,39.05,39.05,39.05,0,0,394
83612,LICI,2026-08-07,23020546,LICI26OCT410PE,410,PE,2026-10-27,15.15,15.15,15.15,15.15,0,1400,394
83613,LICI,2026-08-07,23021058,LICI26OCT420CE,420,CE,2026-10-27,33.35,33.35,33.35,33.35,0,0,394
83614,LICI,2026-08-07,23021314,LICI26OCT420PE,420,PE,2026-10-27,19.9,19.9,19.9,19.9,0,0,394
83615,LICI,2026-08-07,23021570,LICI26OCT430CE,430,CE,2026-10-27,28.2,28.2,28.2,28.2,0,0,394
83616,LICI,2026-08-07,23021826,LICI26OCT430PE,430,PE,2026-10-27,24.6,24.6,24.6,24.6,0,0,394
83617,LICI,2026-08-07,23022082,LICI26OCT440CE,440,CE,2026-10-27,23.65,23.65,23.65,23.65,0,0,394
83618,LICI,2026-08-07,23022338,LICI26OCT440PE,440,PE,2026-10-27,29.9,29.9,29.9,29.9,0,0,394
83619,LICI,2026-08-07,23022594,LICI26OCT450CE,450,CE,2026-10-27,19.7,19.7,19.7,19.7,0,0,394
83620,LICI,2026-08-07,23022850,LICI26OCT450PE,450,PE,2026-10-27,35.75,35.75,35.75,35.75,0,0,394
83621,LICI,2026-08-07,23023106,LICI26OCT460CE,460,CE,2026-10-27,16.25,16.25,16.25,16.25,0,0,394
83622,LICI,2026-08-07,23023362,LICI26OCT460PE,460,PE,2026-10-27,42.2,42.2,42.2,42.2,0,0,394
